5.50690142880388e-09,4.00488099460526e-08,9.17244212440483e-09,6.63695669313646e-09,3.42882609683134e-08,4.82222016997574e-09,4.49530039424316e-09,2.69577016828598e-08,1.9212613705553e-07,0,2.18822416922456e-07,1.6834297431353e-08,3.10366512855183e-08,5.37452388667943e-08,2.90312004797246e-08,9.23714462359074e-08,1.1247153206855e-07,7.19243583678114e-08,2.19324755919749e-08
4.17824010322616e-09,3.19726491000237e-08,7.20909287727775e-09,5.20662865175244e-09,2.66977916069123e-08,3.72987786447253e-09,1.76617644146803e-08,1.1773486694547e-07,1.33447190716431e-07,6.86457633823509e-08,0,1.31134170759025e-08,1.24631909931671e-07,4.28568298391188e-08,2.03969006362582e-08,6.1570666882181e-08,7.65622651458704e-08,5.14193629057988e-09,1.00413407019052e-08
9.82487245220158e-09,6.76521573829705e-08,1.49941285487988e-08,7.25313108756008e-08,4.72243151658307e-08,3.92174954273431e-08,2.62351025205637e-08,2.29654124033858e-08,2.33469300357393e-08,1.00347864854693e-08,2.61271350042973e-08,0,1.62132751409574e-07,7.74582720413741e-08,2.35564718434353e-08,6.76248900203392e-08,8.86308870674997e-08,4.65740637755023e-09,8.82470083273135e-09
4.87228136410547e-09,3.51590262475621e-08,7.96223902062227e-09,6.09223422813047e-09,2.69559708766215e-08,3.89920586349997e-09,1.75645547066161e-08,1.76866267567446e-08,1.94362568731124e-08,1.01349305908866e-08,1.40138970269938e-07,9.13610032861943e-08,0,4.39479144367523e-08,1.75290182778197e-08,5.18246346358481e-08,6.49062513135018e-08,4.52850479766978e-09,8.49322438542299e-09
1.96539841405842e-09,1.75216153491684e-08,3.61954352490987e-09,1.34822920823292e-08,8.61206798050654e-08,1.44673193178867e-09,1.01790509900534e-09,4.59915784399907e-09,4.60767656348705e-09,1.64373415316529e-09,4.31539648852016e-09,3.96116791591281e-09,3.95773516419321e-09,0,5.63329717227254e-09,1.67206260691532e-08,2.34728988746871e-08,8.1540235273224e-10,1.62574823947563e-09
3.19815501446782e-09,2.73693230744883e-08,6.00754581941446e-09,3.89887623734326e-09,2.59098098025347e-08,3.08067845242503e-09,2.73666556837976e-09,9.74157360445302e-08,1.0777203984112e-07,6.32568811016945e-09,1.50705883219617e-08,8.58191894054081e-09,1.1536108591345e-08,4.07197379202741e-08,0,4.60252605703048e-07,9.88834179706158e-08,2.07014732816309e-08,4.43654156787492e-08
8.56547863279957e-10,7.41848528432919e-09,1.59739243597776e-09,1.02837505530447e-09,6.97889113125637e-09,8.24168190885631e-10,7.23074098342059e-10,4.51287788645292e-09,5.22678465545739e-09,1.84892481397342e-09,4.17928893410275e-09,2.28042363598321e-09,3.14321678229877e-09,1.10657023616635e-08,4.16640386427531e-08,0,1.93994778471944e-07,1.04729741422481e-09,1.38687643312666e-08
6.30302953756456e-10,5.58822616005474e-09,1.19157865745947e-09,7.44540933744345e-10,5.28674315230722e-09,5.98106174053833e-10,5.12890631414691e-10,3.08528844059318e-09,3.4801705795308e-09,1.21822845560528e-09,2.77500570045428e-09,1.61231439156174e-09,2.1264826617482e-09,8.42242254627584e-09,4.93994595310225e-09,1.05071660672674e-07,0,7.07231332041289e-10,1.5561587552018e-09
8.69654938800497e-09,6.21337677051187e-08,1.4075193432391e-08,1.05260662399834e-08,5.47518013276834e-08,7.7334058833931e-09,7.22898719775593e-09,4.45862464332116e-08,3.33888679341289e-07,2.44060653308122e-07,5.82789086699525e-08,2.57162727910497e-08,4.57400539543554e-08,8.73045613001424e-08,3.05106663266021e-07,1.74609478051212e-07,2.1562903154315e-07,0,3.20292461809141e-07
3.43605269176546e-09,2.51718758698374e-08,5.68591372991055e-09,4.13921940834166e-09,2.26580698623648e-08,3.13951923555123e-09,2.93664816569001e-09,1.84082299923836e-08,2.29644716205575e-08,1.45134819369437e-08,2.27347484959571e-08,9.9932767172519e-09,1.74039925566619e-08,3.60159661325783e-08,1.32518740255594e-07,4.66351795369136e-07,9.7366146615464e-08,6.7164206915707e-08,0
